'Elapsed time','ECG1'
'seconds','mv'
0.0,0.0
0.01001669449081803,-4.75821355154926e-07
0.02003338898163606,-4.710787306827899e-07
0.030050083472454088,-4.5869749808672905e-07
0.04006677796327212,-4.6080130429517464e-07
0.05008347245409015,-4.458633815519404e-07
0.060100166944908176,1.5335446957457622e-06
0.07011686143572621,4.223288234669051e-06
0.08013355592654424,5.725633847195771e-05
0.09015025041736227,0.0005096442181129875
0.1001669449081803,0.0027444958995230953
0.11018363939899833,0.01308671431725164
0.12020033388981635,0.04871328408128946
0.1302170283806344,0.13883447888216183
0.14023372287145242,0.3090242553625347
0.15025041736227046,0.5248640944248633
0.16026711185308848,0.6966899165494603
0.1702838063439065,0.712138058159582
0.18030050083472454,0.5627038333615151
0.19031719532554256,0.3403862558133963
0.2003338898163606,0.1439209823237393
0.21035058430717862,0.0013466094772520143
0.22036727879799667,-0.28207400759938783
0.2303839732888147,-0.3822582414635062
0.2404006677796327,1.2380683628080642
0.25041736227045075,2.9088739606800287
0.2604340567612688,0.8837539637184149
0.2704507512520868,-0.7088810874577667
0.28046744574290483,-0.405786781375341
0.2904841402337229,-0.06284436486080337
0.3005008347245409,0.014346056581531763
0.3105175292153589,0.09103870121553888
0.32053422370617696,0.2129708768944949
0.330550918196995,0.3855991175352243
0.340567612687813,0.6023361874458768
0.35058430717863104,0.8199400325393456
0.3606010016694491,0.9933373902633021
0.37061769616026713,1.085797638955508
0.3806343906510851,1.068714149339118
0.39065108514190316,0.9306515481628685
0.4006677796327212,0.7212108914562861
0.4106844741235392,0.49283766024094544
0.42070116861435725,0.2833449801068524
0.4307178631051753,0.11591362121245286
0.44073455759599334,-0.0009080017153717534
0.4507512520868113,-0.0716398988276329
0.4607679465776294,-0.10915547419961762
0.4707846410684474,-0.12637274437118323
0.4808013355592654,-0.13283798940094899
0.49081803005008345,-0.13472139033406594
0.5008347245409015,-0.13481702920221703
0.5108514190317195,-0.13354453702004723
0.5208681135225376,-0.1321737576305965
0.5308848080133556,-0.13083943504820095
0.5409015025041736,-0.12956318406769265
0.5509181969949917,-0.1283386918732587
0.5609348914858097,-0.1271317180384411
0.5709515859766277,-0.1258800945261368
0.5809682804674458,-0.12449372568859766
0.5909849749582637,-0.12255898234084633
0.6010016694490818,-0.11862743487671464
0.6110183639398998,-0.10591051122520555
0.6210350584307178,-0.06583722810873177
0.6310517529215359,0.030534056109798813
0.6410684474123539,0.20808306988726305
0.6510851419031719,0.42980004876628847
0.66110183639399,0.5934771029692446
0.671118530884808,0.5965626709599672
0.681135225375626,0.4335824449169623
0.6911519198664441,0.20242737166520997
0.7011686143572621,0.022650131039661958
0.7111853088480802,-0.12135619830498234
0.7212020033388982,-0.4243310431123252
0.7312186978297162,-0.4429711899809459
0.7412353923205343,1.3765383101891246
0.7512520868113522,2.767822195663726
0.7612687813021702,0.5527676699287003
0.7712854757929883,-0.8262425144342398
0.7813021702838063,-0.4476226669975691
0.7913188647746243,-0.14138613407767076
