'Elapsed time','ECG1'
'seconds','mv'
0.0,0.0
0.01001001001001001,0.00052440322749073
0.02002002002002002,0.001366308528309155
0.03003003003003003,0.002695371909527719
0.04004004004004004,0.004770167744964326
0.050050050050050046,0.007970549322721303
0.06006006006006006,0.012781172403223
0.07007007007007007,0.019860038514058386
0.08008008008008008,0.03016690613803588
0.09009009009009009,0.0449647650300849
0.10010010010010009,0.06581983621725586
0.11011011011011011,0.09454286394195782
0.12012012012012012,0.13357084202152428
0.13013013013013014,0.18584157910639837
0.14014014014014015,0.25442970638905515
0.15015015015015015,0.34254484163822096
0.16016016016016016,0.45353158919887315
0.17017017017017017,0.5908670353261545
0.18018018018018017,0.7568770851684351
0.19019019019019018,0.9541647597581682
0.20020020020020018,1.1847702217601772
0.21021021021021022,1.4485768249876374
0.22022022022022023,1.743311114402072
0.23023023023023023,2.064542826113358
0.24024024024024024,2.4056848873797216
0.2502502502502503,2.757993416607741
0.2602602602602603,3.110567723352343
0.2702702702702703,3.451156848277166
0.2802802802802803,3.7698950266652984
0.2902902902902903,4.050424929474715
0.3003003003003003,4.278017727997374
0.3103103103103103,4.441304294303988
0.3203203203203203,4.532275201244032
0.3303303303303303,4.546280722445745
0.34034034034034033,4.482030832316121
0.35035035035035034,4.341595206040917
0.36036036036036034,4.1304032195846485
0.37037037037037035,3.8560000316231653
0.38038038038038036,3.5260992343380586
0.39039039039039036,3.160857156089864
0.40040040040040037,2.7744679261747653
0.41041041041041043,2.372386306363747
0.42042042042042044,1.9513276909026045
0.43043043043043044,1.4992681065119333
0.44044044044044045,1.0009639258827008
0.45045045045045046,0.5516857962555953
0.46046046046046046,0.32700930904126735
0.47047047047047047,0.5364339289875929
0.4804804804804805,1.309888166593748
0.4904904904904905,2.215461970648747
0.5005005005005005,2.5367356133993506
0.5105105105105106,1.7172363170116332
0.5205205205205206,0.3639397219765885
0.5305305305305306,-0.7964887396853637
0.5405405405405406,-1.3444705102719992
0.5505505505505506,-1.3747989838388674
0.5605605605605606,-1.143283575031975
0.5705705705705706,-0.9230954229035827
0.5805805805805806,-0.8158107442529072
0.5905905905905906,-0.7697532948076016
0.6006006006006006,-0.74178932631415
0.6106106106106106,-0.7070195088858956
0.6206206206206206,-0.6612563803737695
0.6306306306306306,-0.6029834328727307
0.6406406406406406,-0.5315228540418977
0.6506506506506506,-0.44703552710454963
0.6606606606606606,-0.34973899685620413
0.6706706706706707,-0.2418423957624518
0.6806806806806807,-0.12835455394986311
0.6906906906906907,-0.014365887572574787
0.7007007007007007,0.09498219688862841
0.7107107107107107,0.19449730262631415
0.7207207207207207,0.27893604250640147
0.7307307307307307,0.34300403906816257
0.7407407407407407,0.38135592452422107
0.7507507507507507,0.38959700613291814
0.7607607607607607,0.36820210279528337
0.7707707707707707,0.3196510657041912
0.7807807807807807,0.24739103488134917
0.7907907907907907,0.15584498311430758
0.8008008008008007,0.050411715956459935
0.8108108108108109,-0.0625341282729589
0.8208208208208209,-0.1757380507521072
